replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2727,4503,0.85,54.4351,21.4528,13.2683,6.00148
2727,4534,0.85,54.4351,17.7708,10.5725,4.89872
2727,4564,0.85,54.4351,15.2349,9.08618,4.49367
2727,4595,0.85,54.4351,20.6728,14.7706,9.81379
2727,4626,0.85,54.4351,46.7499,40.2315,32.3734
2727,4656,0.85,54.4351,78.9527,74.717,66.0271
2727,4687,0.85,54.4351,89.0993,86.425,79.0172
2727,4717,0.85,54.4351,88.1142,83.2872,73.8736
2727,4748,0.85,54.4351,79.9503,69.616,53.1935
2727,4779,0.85,54.5316,57.2367,41.5295,24.5275
2727,4807,0.85,54.5316,38.4067,25.331,13.086
2727,4838,0.85,54.5316,27.9458,17.9156,8.26775
2727,4868,0.85,54.5316,22.3447,13.4478,5.96274
2727,4899,0.85,54.5316,17.8827,10.761,5.00105
2727,4929,0.85,54.5316,15.2038,9.00344,4.55388
2727,4960,0.85,54.5316,20.5216,14.8447,9.83113
2727,4991,0.85,54.5316,46.8434,40.2878,32.3767
2727,5021,0.85,54.5316,80.529,75.4408,65.9121
2727,5052,0.85,54.5316,89.8826,86.6444,78.9819
2727,5082,0.85,54.5316,88.97,84.0557,73.8623
2727,5113,0.85,54.5316,79.3414,68.686,52.7411
2727,5144,0.85,54.1842,56.1431,41.0971,24.2206
2727,5173,0.85,54.1842,37.1464,24.7593,12.8622
